id,qtr,d,earn,aged,edlt10,ed1011,ed12,ed1315,edgt15,totexp,p
101110,-6,1,1259.52,1,0,0,1,0,0,171.02,.141431
101110,-5,1,790.83002,1,0,0,1,0,0,174.02,.141431
101110,-4,1,734.78998,1,0,0,1,0,0,177.02,.141431
101110,-3,1,855.70001,1,0,0,1,0,0,180.02,.141431
101110,-2,1,855.70001,1,0,0,1,0,0,183.02,.141431
101110,-1,1,0,1,0,0,1,0,0,184.02,.141431
101110,1,1,1602.67,1,0,0,1,0,0,186.02,.141431
101110,2,1,1602.67,1,0,0,1,0,0,189.02,.141431
101110,3,1,1585.33,1,0,0,1,0,0,192.02,.141431
101110,4,1,1567.67,1,0,0,1,0,0,195.02,.141431
101110,5,1,1602.67,1,0,0,1,0,0,198.02,.141431
101110,6,1,1602.67,1,0,0,1,0,0,201.02,.141431
101122,-6,1,0,0,1,0,0,0,0,131.38,.114316
101122,-5,1,0,0,1,0,0,0,0,131.38,.114316
101122,-4,1,0,0,1,0,0,0,0,131.38,.114316
101122,-3,1,0,0,1,0,0,0,0,131.38,.114316
101122,-2,1,975,0,1,0,0,0,0,133.38,.114316
101122,-1,1,321.42999,0,1,0,0,0,0,135.38,.114316
101122,1,1,2407,1,1,0,0,0,0,137.38,.114316
101122,2,1,2406.6699,1,1,0,0,0,0,140.38,.114316
101122,3,1,2433.3301,1,1,0,0,0,0,143.38,.114316
101122,4,1,2433.3301,1,1,0,0,0,0,146.38,.114316
101122,5,1,2380.6699,1,1,0,0,0,0,149.38,.114316
101122,6,1,2406.6699,1,1,0,0,0,0,152.38,.114316
101135,-6,1,1095.24,0,0,1,0,0,0,73.459999,.010502
101135,-5,1,1083.33,0,0,1,0,0,0,76.459999,.010502
101135,-4,1,1071.4301,0,0,1,0,0,0,79.459999,.010502
101135,-3,1,1095.24,0,0,1,0,0,0,82.459999,.010502
101135,-2,1,1095.24,1,0,1,0,0,0,85.459999,.010502
101135,-1,1,1083.33,1,0,1,0,0,0,88.459999,.010502
101135,1,1,0,1,0,1,0,0,0,90.459999,.010502
101135,2,1,373,1,0,1,0,0,0,90.790001,.010502
101135,3,1,808,1,0,1,0,0,0,93.459999,.010502
101135,4,1,0,1,0,1,0,0,0,94.459999,.010502
101135,5,1,0,1,0,1,0,0,0,94.459999,.010502
101135,6,1,0,1,0,1,0,0,0,94.459999,.010502
101159,-6,1,0,1,0,1,0,0,0,215.81,.245189
101159,-5,1,0,1,0,1,0,0,0,215.81,.245189
101159,-4,1,0,1,0,1,0,0,0,215.81,.245189
101159,-3,1,0,1,0,1,0,0,0,215.81,.245189
101159,-2,1,185.72,1,0,1,0,0,0,217.81,.245189
101159,-1,1,35.709999,1,0,1,0,0,0,219.81,.245189
101159,1,1,0,1,0,1,0,0,0,219.81,.245189
101159,2,1,0,1,0,1,0,0,0,219.81,.245189
101159,3,1,0,1,0,1,0,0,0,219.81,.245189
101159,4,1,0,1,0,1,0,0,0,219.81,.245189
101159,5,1,0,1,0,1,0,0,0,219.81,.245189
101159,6,1,0,1,0,1,0,0,0,219.81,.245189
101215,-6,1,427.14999,1,0,1,0,0,0,178.03,.103031
101215,-5,1,422.5,1,0,1,0,0,0,181.03,.103031
101215,-4,1,102.14,1,0,1,0,0,0,183.03,.103031
101215,-3,1,413.32999,1,0,1,0,0,0,183.37,.103031
101215,-2,1,400,1,0,1,0,0,0,185.03,.103031
101215,-1,1,0,1,0,1,0,0,0,185.03,.103031
101215,1,1,0,1,0,1,0,0,0,185.03,.103031
101215,2,1,0,1,0,1,0,0,0,185.03,.103031
101215,3,1,0,1,0,1,0,0,0,185.03,.103031
101215,4,1,0,1,0,1,0,0,0,185.03,.103031
101215,5,1,0,1,0,1,0,0,0,185.03,.103031
101215,6,1,0,1,0,1,0,0,0,185.03,.103031
101251,-6,1,0,1,0,0,1,0,0,293.51999,.026895
101251,-5,1,0,1,0,0,1,0,0,293.51999,.026895
101251,-4,1,0,1,0,0,1,0,0,293.51999,.026895
101251,-3,1,0,1,0,0,1,0,0,293.51999,.026895
101251,-2,1,44.200001,1,0,0,1,0,0,294.51999,.026895
101251,-1,1,0,1,0,0,1,0,0,294.51999,.026895
101251,1,1,0,1,0,0,1,0,0,294.51999,.026895
101251,2,1,0,1,0,0,1,0,0,294.51999,.026895
101251,3,1,1665.67,1,0,0,1,0,0,296.51999,.026895
101251,4,1,2125,1,0,0,1,0,0,299.51999,.026895
101251,5,1,346.32999,1,0,0,1,0,0,301.51999,.026895
101251,6,1,1930.33,1,0,0,1,0,0,303.51999,.026895
101487,-6,1,1.87,1,0,0,0,1,0,156.94,.074593998
101487,-5,1,1.85,1,0,0,0,1,0,159.94,.074593998
101487,-4,1,1.83,1,0,0,0,1,0,162.94,.074593998
101487,-3,1,1.87,1,0,0,0,1,0,165.94,.074593998
101487,-2,1,1.87,1,0,0,0,1,0,168.94,.074593998
101487,-1,1,1.85,1,0,0,0,1,0,171.94,.074593998
101487,1,1,86,1,0,0,0,1,0,175.94,.074593998
101487,2,1,89.669998,1,0,0,0,1,0,178.94,.074593998
101487,3,1,92.330002,1,0,0,0,1,0,181.94,.074593998
101487,4,1,93.669998,1,0,0,0,1,0,184.94,.074593998
101487,5,1,92.330002,1,0,0,0,1,0,187.94,.074593998
101487,6,1,95.669998,1,0,0,0,1,0,190.94,.074593998
101488,-6,1,0,0,1,0,0,0,0,76.809998,.191934
101488,-5,1,0,0,1,0,0,0,0,76.809998,.191934
101488,-4,1,0,1,1,0,0,0,0,76.809998,.191934
101488,-3,1,0,1,1,0,0,0,0,76.809998,.191934
101488,-2,1,491.07999,1,1,0,0,0,0,78.809998,.191934
101488,-1,1,702.16998,1,1,0,0,0,0,81.809998,.191934
101488,1,1,820.66998,1,1,0,0,0,0,84.809998,.191934
101488,2,1,821,1,1,0,0,0,0,87.809998,.191934
101488,3,1,830,1,1,0,0,0,0,90.809998,.191934
101488,4,1,830,1,1,0,0,0,0,93.809998,.191934
101488,5,1,681,1,1,0,0,0,0,96.809998,.191934
101488,6,1,1009.67,1,1,0,0,0,0,99.809998,.191934
101628,-6,1,0,1,0,1,0,0,0,110.13,.046836
101628,-5,1,0,1,0,1,0,0,0,110.13,.046836
101628,-4,1,0,1,0,1,0,0,0,110.13,.046836
101628,-3,1,0,1,0,1,0,0,0,110.13,.046836
101628,-2,1,0,1,0,1,0,0,0,110.13,.046836
101628,-1,1,0,1,0,1,0,0,0,110.13,.046836
101628,1,1,412.67001,1,0,1,0,0,0,112.13,.046836
101628,2,1,430,1,0,1,0,0,0,115.13,.046836
101628,3,1,441.67001,1,0,1,0,0,0,118.13,.046836
101628,4,1,449,1,0,1,0,0,0,121.13,.046836
101628,5,1,439.67001,1,0,1,0,0,0,124.13,.046836
101628,6,1,458,1,0,1,0,0,0,127.13,.046836
101654,-6,1,118.28,1,0,0,0,1,0,179.3,.010658
101654,-5,1,117,1,0,0,0,1,0,182.3,.010658
101654,-4,1,115.71,1,0,0,0,1,0,185.3,.010658
101654,-3,1,118.28,1,0,0,0,1,0,188.3,.010658
101654,-2,1,118.28,1,0,0,0,1,0,191.3,.010658
101654,-1,1,117,1,0,0,0,1,0,194.3,.010658
101654,1,1,753.33002,1,0,0,0,1,0,198.3,.010658
101654,2,1,840.33002,1,0,0,0,1,0,201.3,.010658
101654,3,1,849,1,0,0,0,1,0,204.3,.010658
101654,4,1,849,1,0,0,0,1,0,207.3,.010658
101654,5,1,830.33002,1,0,0,0,1,0,210.3,.010658
101654,6,1,840,1,0,0,0,1,0,213.3,.010658
101707,-6,1,700.95001,1,1,0,0,0,0,145.61,.022453999
101707,-5,1,700.95001,1,1,0,0,0,0,148.61,.022453999
101707,-4,1,0,1,1,0,0,0,0,149.61,.022453999
101707,-3,1,167.62,1,1,0,0,0,0,149.95,.022453999
101707,-2,1,963.81,1,1,0,0,0,0,152.61,.022453999
101707,-1,1,953.34003,1,1,0,0,0,0,155.61,.022453999
101707,1,1,1072,1,1,0,0,0,0,158.61,.022453999
101707,2,1,1115.67,1,1,0,0,0,0,161.61,.022453999
101707,3,1,1359.33,1,1,0,0,0,0,164.61,.022453999
101707,4,1,1773,1,1,0,0,0,0,167.61,.022453999
101707,5,1,1999,1,1,0,0,0,0,170.61,.022453999
101707,6,1,1810,1,1,0,0,0,0,173.61,.022453999
101795,-6,1,2561.98,1,0,0,1,0,0,232.58,.15719301
101795,-5,1,2561.98,1,0,0,1,0,0,235.58,.15719301
101795,-4,1,2506.29,1,0,0,1,0,0,238.58,.15719301
101795,-3,1,918.96997,1,0,0,1,0,0,241.25,.15719301
101795,-2,1,0,1,0,0,1,0,0,241.58,.15719301
101795,-1,1,0,1,0,0,1,0,0,241.58,.15719301
101795,1,1,0,1,0,0,1,0,0,241.58,.15719301
101795,2,1,0,1,0,0,1,0,0,241.58,.15719301
101795,3,1,0,1,0,0,1,0,0,241.58,.15719301
101795,4,1,1004,1,0,0,1,0,0,243.58,.15719301
101795,5,1,1173.67,1,0,0,1,0,0,246.58,.15719301
101795,6,1,1223.33,1,0,0,1,0,0,249.58,.15719301
101842,-6,1,876.19,1,1,0,0,0,0,115.71,.105451
101842,-5,1,876.19,1,1,0,0,0,0,118.71,.105451
101842,-4,1,857.14001,1,1,0,0,0,0,121.71,.105451
101842,-3,1,866.65997,1,1,0,0,0,0,124.71,.105451
101842,-2,1,579.64001,1,1,0,0,0,0,127.71,.105451
101842,-1,1,147.86,1,1,0,0,0,0,130.38,.105451
101842,1,1,912.66998,1,1,0,0,0,0,132.71001,.105451
101842,2,1,304,1,1,0,0,0,0,134.71001,.105451
101842,3,1,0,1,1,0,0,0,0,134.71001,.105451
101842,4,1,353.67001,1,1,0,0,0,0,135.03999,.105451
101842,5,1,1049.33,1,1,0,0,0,0,137.71001,.105451
101842,6,1,353.67001,1,1,0,0,0,0,139.71001,.105451
103084,-6,1,0,0,0,1,0,0,0,78.169998,.34515601
103084,-5,1,554.59998,0,0,1,0,0,0,80.169998,.34515601
103084,-4,1,648.22998,0,0,1,0,0,0,83.169998,.34515601
103084,-3,1,662.64001,0,0,1,0,0,0,86.169998,.34515601
103084,-2,1,144.05,1,0,1,0,0,0,88.169998,.34515601
103084,-1,1,605.71997,1,0,1,0,0,0,90.169998,.34515601
103084,1,1,1343.33,1,0,1,0,0,0,93.169998,.34515601
103084,2,1,1269.67,1,0,1,0,0,0,96.169998,.34515601
103084,3,1,0,1,0,1,0,0,0,97.169998,.34515601
103084,4,1,0,1,0,1,0,0,0,97.169998,.34515601
103084,5,1,0,1,0,1,0,0,0,97.169998,.34515601
103084,6,1,200,1,0,1,0,0,0,97.5,.34515601
103103,-6,1,1106.67,1,0,1,0,0,0,97.18,.67219001
103103,-5,1,953.34003,1,0,1,0,0,0,100.18,.67219001
103103,-4,1,521.90997,1,0,1,0,0,0,103.18,.67219001
103103,-3,1,6.6700001,1,0,1,0,0,0,105.18,.67219001
103103,-2,1,0,1,0,1,0,0,0,105.18,.67219001
103103,-1,1,0,1,0,1,0,0,0,105.18,.67219001
103103,1,1,0,1,0,1,0,0,0,105.18,.67219001
103103,2,1,0,1,0,1,0,0,0,105.18,.67219001
103103,3,1,0,1,0,1,0,0,0,105.18,.67219001
103103,4,1,0,1,0,1,0,0,0,105.18,.67219001
103103,5,1,0,1,0,1,0,0,0,105.18,.67219001
103103,6,1,0,1,0,1,0,0,0,105.18,.67219001
103171,-6,1,214.28999,0,0,0,1,0,0,7.0599999,.241478
103171,-5,1,0,0,0,0,1,0,0,7.7199998,.241478
103171,-4,1,0,0,0,0,1,0,0,7.7199998,.241478
103171,-3,1,0,0,0,0,1,0,0,7.7199998,.241478
103171,-2,1,0,0,0,0,1,0,0,7.7199998,.241478
103171,-1,1,0,0,0,0,1,0,0,7.7199998,.241478
103171,1,1,0,0,0,0,1,0,0,7.7199998,.241478
103171,2,1,190.33,0,0,0,1,0,0,8.7200003,.241478
103171,3,1,0,0,0,0,1,0,0,8.7200003,.241478
103171,4,1,352.32999,0,0,0,1,0,0,9.7200003,.241478
103171,5,1,674.33002,0,0,0,1,0,0,12.72,.241478
103171,6,1,681.66998,0,0,0,1,0,0,15.72,.241478
103223,-6,1,2489.53,0,0,1,0,0,0,74,.647686
103223,-5,1,2718.3799,0,0,1,0,0,0,77,.647686
103223,-4,1,2015.09,0,0,1,0,0,0,80,.647686
103223,-3,1,653.21002,0,0,1,0,0,0,82.669998,.647686
103223,-2,1,0,0,0,1,0,0,0,83,.647686
103223,-1,1,128.57001,0,0,1,0,0,0,83.669998,.647686
103223,1,1,0,0,0,1,0,0,0,84,.647686
103223,2,1,0,0,0,1,0,0,0,84,.647686
103223,3,1,0,1,0,1,0,0,0,84,.647686
103223,4,1,0,1,0,1,0,0,0,84,.647686
103223,5,1,0,1,0,1,0,0,0,84,.647686
103223,6,1,0,1,0,1,0,0,0,84,.647686
103247,-6,1,0,0,0,1,0,0,0,42.52,.45464301
103247,-5,1,0,0,0,1,0,0,0,42.52,.45464301
103247,-4,1,0,0,0,1,0,0,0,42.52,.45464301
103247,-3,1,0,0,0,1,0,0,0,42.52,.45464301
103247,-2,1,97.949997,1,0,1,0,0,0,42.849998,.45464301
103247,-1,1,230.48,1,0,1,0,0,0,45.18,.45464301
103247,1,1,0,1,0,1,0,0,0,45.52,.45464301
103247,2,1,0,1,0,1,0,0,0,45.52,.45464301
103247,3,1,0,1,0,1,0,0,0,45.52,.45464301
103247,4,1,0,1,0,1,0,0,0,45.52,.45464301
103247,5,1,0,1,0,1,0,0,0,45.52,.45464301
103247,6,1,0,1,0,1,0,0,0,45.52,.45464301
103268,-6,1,0,1,0,0,1,0,0,357.89999,.131826
103268,-5,1,0,1,0,0,1,0,0,357.89999,.131826
103268,-4,1,0,1,0,0,1,0,0,357.89999,.131826
103268,-3,1,0,1,0,0,1,0,0,357.89999,.131826
103268,-2,1,0,1,0,0,1,0,0,357.89999,.131826
103268,-1,1,0,1,0,0,1,0,0,357.89999,.131826
103268,1,1,0,1,0,0,1,0,0,357.89999,.131826
103268,2,1,0,1,0,0,1,0,0,357.89999,.131826
103268,3,1,0,1,0,0,1,0,0,357.89999,.131826
103268,4,1,0,1,0,0,1,0,0,357.89999,.131826
103268,5,1,0,1,0,0,1,0,0,357.89999,.131826
103268,6,1,0,1,0,0,1,0,0,357.89999,.131826
103282,-6,1,1445.72,1,0,0,1,0,0,120.81,.0097430004
103282,-5,1,1430,1,0,0,1,0,0,123.81,.0097430004
103282,-4,1,518.57001,1,0,0,1,0,0,126.47,.0097430004
103282,-3,1,0,1,0,0,1,0,0,126.81,.0097430004
103282,-2,1,493.70999,1,0,0,1,0,0,127.14,.0097430004
103282,-1,1,1707.4301,1,0,0,1,0,0,129.81,.0097430004
103282,1,1,0,1,0,0,1,0,0,131.81,.0097430004
103282,2,1,0,1,0,0,1,0,0,131.81,.0097430004
103282,3,1,0,1,0,0,1,0,0,131.81,.0097430004
103282,4,1,0,1,0,0,1,0,0,131.81,.0097430004
103282,5,1,0,1,0,0,1,0,0,131.81,.0097430004
103282,6,1,0,1,0,0,1,0,0,131.81,.0097430004
103298,-6,1,0,1,0,0,1,0,0,48.259998,.012347
103298,-5,1,39.43,1,0,0,1,0,0,48.59,.012347
103298,-4,1,506.89999,1,0,0,1,0,0,51.259998,.012347
103298,-3,1,512.53003,1,0,0,1,0,0,54.259998,.012347
103298,-2,1,518.16998,1,0,0,1,0,0,57.259998,.012347
103298,-1,1,518.16998,1,0,0,1,0,0,60.259998,.012347
103298,1,1,0,1,0,0,1,0,0,62.259998,.012347
103298,2,1,0,1,0,0,1,0,0,62.259998,.012347
103298,3,1,0,1,0,0,1,0,0,62.259998,.012347
103298,4,1,90,1,0,0,1,0,0,62.59,.012347
103298,5,1,296.67001,1,0,0,1,0,0,65.260002,.012347
103298,6,1,101.67,1,0,0,1,0,0,67.589996,.012347
103301,-6,1,0,0,0,0,1,0,0,35.810001,.25082901
103301,-5,1,0,0,0,0,1,0,0,35.810001,.25082901
103301,-4,1,0,0,0,0,1,0,0,35.810001,.25082901
103301,-3,1,0,0,0,0,1,0,0,35.810001,.25082901
103301,-2,1,340,0,0,0,1,0,0,36.810001,.25082901
103301,-1,1,510,0,0,0,1,0,0,39.810001,.25082901
103301,1,1,352,0,0,0,1,0,0,42.810001,.25082901
103301,2,1,205.67,0,0,0,1,0,0,45.470001,.25082901
103301,3,1,650,0,0,0,1,0,0,47.810001,.25082901
103301,4,1,766.66998,1,0,0,1,0,0,50.810001,.25082901
103301,5,1,125,1,0,0,1,0,0,52.810001,.25082901
103301,6,1,194.33,1,0,0,1,0,0,54.470001,.25082901
103325,-6,1,2661.1599,1,0,0,0,1,0,130.03999,.54281902
103325,-5,1,2661.1599,1,0,0,0,1,0,133.03999,.54281902
103325,-4,1,2603.3101,1,0,0,0,1,0,136.03999,.54281902
103325,-3,1,1966.95,1,0,0,0,1,0,139.03999,.54281902
103325,-2,1,0,1,0,0,0,1,0,140.03999,.54281902
103325,-1,1,0,1,0,0,0,1,0,140.03999,.54281902
103325,1,1,1286,1,0,0,0,1,0,142.03999,.54281902
103325,2,1,1314.67,1,0,0,0,1,0,145.03999,.54281902
103325,3,1,1314.67,1,0,0,0,1,0,148.03999,.54281902
103325,4,1,1314.67,1,0,0,0,1,0,151.03999,.54281902
103325,5,1,1271.67,1,0,0,0,1,0,154.03999,.54281902
103325,6,1,1314.67,1,0,0,0,1,0,157.03999,.54281902
103342,-6,1,0,1,0,1,0,0,0,144.64999,.34176499
103342,-5,1,320,1,0,1,0,0,0,145.64999,.34176499
103342,-4,1,1085.72,1,0,1,0,0,0,148.64999,.34176499
103342,-3,1,558.40002,1,0,1,0,0,0,150.98,.34176499
103342,-2,1,2006.99,1,0,1,0,0,0,153.64999,.34176499
103342,-1,1,666.65997,1,0,1,0,0,0,156.64999,.34176499
103342,1,1,298.32999,1,0,1,0,0,0,159.64999,.34176499
103342,2,1,305,1,0,1,0,0,0,162.64999,.34176499
103342,3,1,308.32999,1,0,1,0,0,0,165.64999,.34176499
103342,4,1,312.32999,1,0,1,0,0,0,168.64999,.34176499
103342,5,1,321.32999,1,0,1,0,0,0,171.64999,.34176499
103342,6,1,324,1,0,1,0,0,0,174.64999,.34176499
103614,-6,1,1326,1,0,0,0,0,1,175.77,.00019799999
103614,-5,1,1311.4301,1,0,0,0,0,1,178.77,.00019799999
103614,-4,1,1340.5699,1,0,0,0,0,1,181.77,.00019799999
103614,-3,1,1340.5699,1,0,0,0,0,1,184.77,.00019799999
103614,-2,1,1326,1,0,0,0,0,1,187.77,.00019799999
103614,-1,1,1326,1,0,0,0,0,1,190.77,.00019799999
103614,1,1,1262.67,1,0,0,0,0,1,194.77,.00019799999
103614,2,1,1276.33,1,0,0,0,0,1,197.77,.00019799999
103614,3,1,1276.33,1,0,0,0,0,1,200.77,.00019799999
103614,4,1,1248.67,1,0,0,0,0,1,203.77,.00019799999
103614,5,1,1262.67,1,0,0,0,0,1,206.77,.00019799999
103614,6,1,1314.33,1,0,0,0,0,1,209.77,.00019799999
103658,-6,1,1126.67,1,0,0,1,0,0,177.48,.178826
103658,-5,1,1114.29,1,0,0,1,0,0,180.48,.178826
103658,-4,1,817.14001,1,0,0,1,0,0,183.48,.178826
103658,-3,1,650,1,0,0,1,0,0,186.48,.178826
103658,-2,1,758.33002,1,0,0,1,0,0,189.48,.178826
103658,-1,1,125,1,0,0,1,0,0,191.48,.178826
103658,1,1,0,1,0,0,1,0,0,191.48,.178826
103658,2,1,0,1,0,0,1,0,0,191.48,.178826
103658,3,1,0,1,0,0,1,0,0,191.48,.178826
103658,4,1,0,1,0,0,1,0,0,191.48,.178826
103658,5,1,1127.67,1,0,0,1,0,0,193.48,.178826
103658,6,1,1347.33,1,0,0,1,0,0,196.48,.178826
103668,-6,1,0,1,0,0,1,0,0,61.73,.068147004
103668,-5,1,0,1,0,0,1,0,0,61.73,.068147004
103668,-4,1,0,1,0,0,1,0,0,61.73,.068147004
103668,-3,1,0,1,0,0,1,0,0,61.73,.068147004
103668,-2,1,0,1,0,0,1,0,0,61.73,.068147004
103668,-1,1,261.70999,1,0,0,1,0,0,62.73,.068147004
103668,1,1,15.67,1,0,0,1,0,0,65.07,.068147004
103668,2,1,722,1,0,0,1,0,0,67.730003,.068147004
103668,3,1,722,1,0,0,1,0,0,70.730003,.068147004
103668,4,1,698.33002,1,0,0,1,0,0,73.730003,.068147004
103668,5,1,722,1,0,0,1,0,0,76.730003,.068147004
103668,6,1,722,1,0,0,1,0,0,79.730003,.068147004
103711,-6,1,1529.59,1,0,0,1,0,0,242.10001,.18331701
103711,-5,1,1742.5699,1,0,0,1,0,0,245.10001,.18331701
103711,-4,1,716.39001,1,0,0,1,0,0,247.77,.18331701
103711,-3,1,0,1,0,0,1,0,0,248.10001,.18331701
103711,-2,1,0,1,0,0,1,0,0,248.10001,.18331701
103711,-1,1,0,1,0,0,1,0,0,248.10001,.18331701
103711,1,1,0,1,0,0,1,0,0,248.10001,.18331701
103711,2,1,0,1,0,0,1,0,0,248.10001,.18331701
103711,3,1,0,1,0,0,1,0,0,248.10001,.18331701
103711,4,1,0,1,0,0,1,0,0,248.10001,.18331701
103711,5,1,0,1,0,0,1,0,0,248.10001,.18331701
103711,6,1,0,1,0,0,1,0,0,248.10001,.18331701
103712,-6,1,0,1,0,0,1,0,0,101.5,.27431199
103712,-5,1,0,1,0,0,1,0,0,101.5,.27431199
103712,-4,1,0,1,0,0,1,0,0,101.5,.27431199
103712,-3,1,0,1,0,0,1,0,0,101.5,.27431199
103712,-2,1,228.57001,1,0,0,1,0,0,101.83,.27431199
103712,-1,1,171.42999,1,0,0,1,0,0,103.5,.27431199
103712,1,1,1336.33,1,0,0,1,0,0,105.5,.27431199
103712,2,1,1336.33,1,0,0,1,0,0,108.5,.27431199
103712,3,1,1336.33,1,0,0,1,0,0,111.5,.27431199
103712,4,1,1292.67,1,0,0,1,0,0,114.5,.27431199
103712,5,1,1336.33,1,0,0,1,0,0,117.5,.27431199
103712,6,1,1336.33,1,0,0,1,0,0,120.5,.27431199
103723,-6,1,854.28003,1,0,0,1,0,0,76.629997,.0069229999
103723,-5,1,1226.5699,1,0,0,1,0,0,79.629997,.0069229999
103723,-4,1,1406.71,1,0,0,1,0,0,82.629997,.0069229999
103723,-3,1,1930.9,1,0,0,1,0,0,85.629997,.0069229999
103723,-2,1,1392.59,1,0,0,1,0,0,88.629997,.0069229999
103723,-1,1,1335.67,1,0,0,1,0,0,91.629997,.0069229999
103723,1,1,1295.67,1,0,0,1,0,0,95.629997,.0069229999
103723,2,1,1295.67,1,0,0,1,0,0,98.629997,.0069229999
103723,3,1,1295.67,1,0,0,1,0,0,101.63,.0069229999
103723,4,1,1253.33,1,0,0,1,0,0,104.63,.0069229999
103723,5,1,1295.67,1,0,0,1,0,0,107.63,.0069229999
103723,6,1,1295.67,1,0,0,1,0,0,110.63,.0069229999
103725,-6,1,0,0,0,0,0,1,0,0,.016825
103725,-5,1,0,0,0,0,0,1,0,0,.016825
103725,-4,1,0,0,0,0,0,1,0,0,.016825
103725,-3,1,0,0,0,0,0,1,0,0,.016825
103725,-2,1,0,0,0,0,0,1,0,0,.016825
103725,-1,1,673.14001,0,0,0,0,1,0,1,.016825
103725,1,1,940.66998,0,0,0,0,1,0,5,.016825
103725,2,1,0,0,0,0,0,1,0,6,.016825
103725,3,1,1471.67,0,0,0,0,1,0,7,.016825
103725,4,1,2818,0,0,0,0,1,0,10,.016825
103725,5,1,2411,0,0,0,0,1,0,13,.016825
103725,6,1,671.66998,0,0,0,0,1,0,15,.016825
103735,-6,1,1646.67,1,1,0,0,0,0,325.89999,.038091
103735,-5,1,1628.5699,1,1,0,0,0,0,328.89999,.038091
103735,-4,1,1664.76,1,1,0,0,0,0,331.89999,.038091
103735,-3,1,1288.42,1,1,0,0,0,0,334.89999,.038091
103735,-2,1,1938.64,1,1,0,0,0,0,337.57001,.038091
103735,-1,1,0,1,1,0,0,0,0,337.89999,.038091
103735,1,1,0,1,1,0,0,0,0,337.89999,.038091
103735,2,1,0,1,1,0,0,0,0,337.89999,.038091
103735,3,1,0,1,1,0,0,0,0,337.89999,.038091
103735,4,1,0,1,1,0,0,0,0,337.89999,.038091
103735,5,1,550,1,1,0,0,0,0,339.89999,.038091
103735,6,1,657,1,1,0,0,0,0,342.89999,.038091
103739,-6,1,1376.39,1,1,0,0,0,0,196.07001,.041981999
103739,-5,1,1361.27,1,1,0,0,0,0,199.07001,.041981999
103739,-4,1,1391.52,1,1,0,0,0,0,202.07001,.041981999
103739,-3,1,937.76001,1,1,0,0,0,0,205.07001,.041981999
103739,-2,1,0,1,1,0,0,0,0,206.07001,.041981999
103739,-1,1,0,1,1,0,0,0,0,206.07001,.041981999
103739,1,1,0,1,1,0,0,0,0,206.07001,.041981999
103739,2,1,66.669998,1,1,0,0,0,0,206.39999,.041981999
103739,3,1,317,1,1,0,0,0,0,209.07001,.041981999
103739,4,1,0,1,1,0,0,0,0,210.07001,.041981999
103739,5,1,0,1,1,0,0,0,0,210.07001,.041981999
103739,6,1,0,1,1,0,0,0,0,210.07001,.041981999
103766,-6,1,0,1,0,0,1,0,0,99.599998,.015236
103766,-5,1,0,1,0,0,1,0,0,99.599998,.015236
103766,-4,1,0,1,0,0,1,0,0,99.599998,.015236
103766,-3,1,0,1,0,0,1,0,0,99.599998,.015236
103766,-2,1,1038.86,1,0,0,1,0,0,101.6,.015236
103766,-1,1,1186.91,1,0,0,1,0,0,104.6,.015236
103766,1,1,1752,1,0,0,1,0,0,108.6,.015236
103766,2,1,1085.67,1,0,0,1,0,0,111.27,.015236
103766,3,1,0,1,0,0,1,0,0,111.6,.015236
103766,4,1,0,1,0,0,1,0,0,111.6,.015236
103766,5,1,0,1,0,0,1,0,0,111.6,.015236
103766,6,1,0,1,0,0,1,0,0,111.6,.015236
103798,-6,1,1380.39,1,0,0,1,0,0,138.67999,.040916
103798,-5,1,1395.73,1,0,0,1,0,0,141.67999,.040916
103798,-4,1,1181,1,0,0,1,0,0,144.67999,.040916
103798,-3,1,170.67,1,0,0,1,0,0,146.00999,.040916
103798,-2,1,748.81,1,0,0,1,0,0,147.67999,.040916
103798,-1,1,1841.67,1,0,0,1,0,0,150.67999,.040916
103798,1,1,0,1,0,0,1,0,0,152.67999,.040916
103798,2,1,0,1,0,0,1,0,0,152.67999,.040916
103798,3,1,928.66998,1,0,0,1,0,0,154.67999,.040916
103798,4,1,1314.67,1,0,0,1,0,0,157.67999,.040916
103798,5,1,1314.67,1,0,0,1,0,0,160.67999,.040916
103798,6,1,1314.67,1,0,0,1,0,0,163.67999,.040916
103837,-6,1,2234.28,1,0,0,0,1,0,172.86,.22592799
103837,-5,1,2234.28,1,0,0,0,1,0,175.86,.22592799
103837,-4,1,2234.28,1,0,0,0,1,0,178.86,.22592799
103837,-3,1,2185.71,1,0,0,0,1,0,181.86,.22592799
103837,-2,1,2234.28,1,0,0,0,1,0,184.86,.22592799
103837,-1,1,777.14001,1,0,0,0,1,0,187.52,.22592799
103837,1,1,0,1,0,0,0,1,0,187.86,.22592799
103837,2,1,1055,1,0,0,0,1,0,189.86,.22592799
103837,3,1,1406.67,1,0,0,0,1,0,192.86,.22592799
103837,4,1,1391.33,1,0,0,0,1,0,195.86,.22592799
103837,5,1,1376,1,0,0,0,1,0,198.86,.22592799
103837,6,1,1406.67,1,0,0,0,1,0,201.86,.22592799
103858,-6,1,1234.29,1,0,0,1,0,0,112.35,.392901
103858,-5,1,0,1,0,0,1,0,0,113.35,.392901
103858,-4,1,0,1,0,0,1,0,0,113.35,.392901
103858,-2,1,754.28998,1,0,0,1,0,0,120.35,.392901
103858,-1,1,0,1,0,0,1,0,0,120.35,.392901
